-5.0,51.76405234596766
-4.795918367346939,45.42306433039972
-4.591836734693878,41.274448104888755
-3.979591836734694,26.636216497466364
-3.571428571428571,20.256806057008426
-2.9591836734693877,11.618429243797276
-2.7551020408163263,10.450525068812203
-1.7346938775510203,1.8480982318414874
-1.3265306122448979,-1.0405349639051173
-0.9183673469387754,-4.614630798757861
-0.7142857142857144,-1.3871977310902517
-0.3061224489795915,-1.9916444039966117
0.1020408163265305,-0.912924608376358
0.7142857142857144,6.63482003068499
1.1224489795918373,9.546867459016372
1.7346938775510203,15.72016146597016
1.9387755102040813,20.62251683859554
2.5510204081632653,33.48059725819715
2.959183673469388,40.76391965675495
3.979591836734695,66.8997605629381
4.387755102040817,78.44316465660981
4.591836734693878,86.99156782355371
5.0,99.78725971978604
